customer_id,full_name,email,phone,county_code,county_name,city,postal_code,crime_risk,hail_risk,flood_risk,wind_risk,fire_risk,dist_fire_station_km,dist_hydrant_km,dist_police_km,dist_coast_km,dist_danube_km,dob
C-000144,Georgel Preda,tpopescu@example.com,0232 168 733,HD,Hunedoara,Deva,454664,0.355,0.53,0.328,0.437,0.364,0.29,1.3,1.37,570.05,38.24,1984-05-19
C-000145,Atena Ardelean,malinasuciu@example.net,0729 748 016,MS,Mures,Targu Mures,787458,0.327,0.543,0.312,0.451,0.458,0.06,1.46,8.76,593.58,36.01,1953-10-18
C-000146,Violeta Nistor,antonienistor@example.org,0742 835 841,HR,Harghita,Miercurea Ciuc,858388,0.284,0.596,0.4,0.471,0.4,0.07,7.5,6.82,300.3,374.14,1970-12-22
C-000147,Lucențiu Gheorghiu,nvoinea@example.org,0246 165 585,IS,Iasi,Pascani,974020,0.51,0.376,0.36,0.369,0.35,0.43,0.58,2.79,236.73,41.5,1996-01-22
C-000148,Julia Suciu,gnistor@example.org,0235 025 787,GL,Galati,Tecuci,280164,0.448,0.339,0.526,0.395,0.359,0.19,7.5,1.33,377.41,6.13,1954-10-26
C-000149,Sofia Tabacu,dorelnistor@example.net,0733 495 888,BZB,Bucuresti,Sector 3,408384,0.582,0.324,0.2,0.323,0.376,0.08,0.76,0.18,451.07,397.34,1978-01-07
C-000150,Emanuil Ababei,leordeanvoinea@example.org,0770 940 974,CV,Covasna,Targu Secuiesc,246570,0.302,0.606,0.316,0.465,0.384,0.11,2.42,1.27,222.43,42.14,1989-04-18
C-000151,Aurelia Stănescu,hdobre@example.net,0735 962 309,CJ,Cluj,Cluj-Napoca,273647,0.482,0.41,0.262,0.356,0.329,0.05,0.17,2.36,342.19,226.77,1992-05-09
C-000152,Iustina Ababei,amanole@example.org,0784 368 970,CT,Constanta,Constanta,796544,0.432,0.276,0.699,0.588,0.378,0.48,5.96,8.8,20.03,1.82,1992-09-17
C-000153,Ilarie Eftimie,qmanole@example.com,0748 652 785,TR,Teleorman,Turnu Magurele,819299,0.438,0.387,0.33,0.35,0.341,0.06,6.13,10.67,537.29,130.03,1981-11-09
C-000154,Titus Georgescu,mpopa@example.org,0265 843 443,BZB,Bucuresti,Sector 6,483373,0.64,0.325,0.219,0.325,0.35,0.11,1.93,1.59,213.5,388.82,1991-08-28
C-000155,Savina Popa,vladimirgheorghiu@example.com,0245 986 652,TM,Timis,Lugoj,970832,0.578,0.357,0.277,0.36,0.383,0.21,0.46,5.71,454.94,51.77,1964-06-13
C-000156,Paulica Cristea,petretomescu@example.com,0732 733 848,MS,Mures,Targu Mures,834310,0.305,0.502,0.278,0.42,0.354,3.45,3.57,9.38,453.39,193.78,1992-01-22
C-000157,Eugenia Diaconescu,pstanescu@example.org,0236 833 016,BV,Brasov,Sacele,193736,0.345,0.592,0.389,0.472,0.507,0.11,1.34,2.81,296.4,100.32,1967-02-28
C-000158,Dana Voinea,aaneivictor@example.org,0784 773 454,BZB,Bucuresti,Sector 6,327976,0.717,0.283,0.194,0.366,0.333,0.34,0.1,1.06,271.54,228.75,1988-08-20
C-000159,Coralia Tomescu,iene@example.net,0735 026 206,CT,Constanta,Medgidia,154567,0.384,0.232,0.604,0.545,0.325,0.19,2.37,4.05,11.99,15.1,1998-04-21
C-000160,Irina Ionescu,aaneifloarea@example.net,0727 154 788,BZB,Bucuresti,Sector 2,569781,0.758,0.354,0.195,0.343,0.371,0.56,1.19,0.55,470.79,217.84,1978-04-18
C-000161,Gică Pop,dacianadiaconu@example.com,0250 742 054,SB,Sibiu,Medias,882424,0.338,0.569,0.35,0.469,0.472,0.05,3.34,18.0,298.52,99.6,1983-04-28
C-000162,Ileana Tabacu,carol85@example.org,0769 122 753,CV,Covasna,Targu Secuiesc,733399,0.273,0.527,0.391,0.486,0.409,0.2,7.5,1.3,235.55,44.62,1945-02-23
C-000163,Adi Florea,vgheorghiu@example.com,0744 904 530,SB,Sibiu,Medias,138857,0.277,0.588,0.369,0.458,0.421,0.15,6.69,9.38,391.05,362.3,1990-02-15
C-000164,Doru Ioniță,nistorsorin@example.net,0788 414 593,BZB,Bucuresti,Sector 5,170868,0.652,0.294,0.215,0.328,0.316,1.89,0.68,1.84,216.62,394.83,1959-08-06
C-000165,Eremia Dinu,xsuciu@example.com,0738 878 339,CS,Caras-Severin,Resita,278305,0.153,0.3,0.179,0.217,0.247,0.09,4.34,12.56,375.23,55.58,2004-02-06
C-000166,Ionică Oprea,emocanu@example.net,0244 088 398,BR,Braila,Braila,991443,0.348,0.374,0.445,0.427,0.304,0.18,1.75,4.28,202.05,14.16,1954-11-18
C-000167,Sofia Pușcașu,rdiaconu@example.org,0736 971 870,GJ,Gorj,Motru,614946,0.419,0.424,0.375,0.401,0.336,0.05,7.5,10.73,216.92,184.87,1975-07-17
C-000168,Horea Nistor,dstoica@example.net,0752 406 403,DJ,Dolj,Bailesti,878387,0.428,0.346,0.356,0.353,0.324,0.17,0.2,8.16,520.79,117.89,1984-01-15
C-000169,Aristița Niță,avramstan@example.org,0238 704 622,BV,Brasov,Fagaras,401943,0.256,0.519,0.378,0.544,0.389,0.1,7.5,0.34,389.5,396.76,1996-10-18
C-000170,Zamfira Nemeș,ynemes@example.org,0730 825 128,CJ,Cluj,Dej,722573,0.453,0.377,0.28,0.386,0.408,0.51,0.17,1.31,251.49,374.82,1971-06-07
C-000171,Luciana Aanei,ionitamanuela@example.net,0735 868 633,PH,Prahova,Sinaia,450758,0.571,0.39,0.303,0.349,0.331,0.24,0.23,0.43,477.97,65.87,1976-01-11
C-000172,Florina Gheorghiu,diaconuanatolie@example.net,0770 903 311,BZB,Bucuresti,Sector 2,153217,0.721,0.283,0.238,0.364,0.377,0.38,0.11,1.9,385.51,275.81,1985-02-06
C-000173,Crin Suciu,floreavladelina@example.org,0769 738 302,GJ,Gorj,Motru,404047,0.415,0.488,0.337,0.319,0.379,0.16,1.88,3.6,421.81,296.48,1978-12-22
C-000174,Marcela Stoica,laurentiuflorea@example.com,0248 836 440,OT,Olt,Slatina,194140,0.462,0.363,0.379,0.387,0.308,0.14,1.1,0.75,510.27,249.58,1982-07-27
C-000175,Silvian Voinea,marcu70@example.com,0722 685 662,MS,Mures,Targu Mures,338314,0.333,0.492,0.333,0.427,0.402,0.07,3.2,6.89,134.99,155.17,1965-02-02
C-000176,Iosefina Stan,oflorea@example.com,0737 270 866,TM,Timis,Lugoj,911136,0.507,0.433,0.3,0.353,0.361,0.14,0.99,1.23,367.17,108.34,1982-08-10
C-000177,Aleodor Florea,dariamarin@example.net,0240 751 830,TM,Timis,Sannicolau Mare,744661,0.525,0.344,0.29,0.454,0.385,0.06,0.74,0.83,320.55,185.31,1962-12-14
C-000178,Petruț Suciu,barbucrina@example.net,0735 837 354,BN,Bistrita-Nasaud,Bistrita,923215,0.132,0.276,0.193,0.201,0.207,0.16,1.88,12.23,554.35,85.87,2006-07-17
C-000179,Liana Dumitrescu,popadumitrana@example.net,0727 363 854,BZB,Bucuresti,Sector 4,562600,0.757,0.357,0.234,0.363,0.365,0.07,1.59,1.37,86.45,218.6,1970-08-03
C-000180,Iustinian Tomescu,iustiniangeorgescu@example.com,0758 771 753,IS,Iasi,Pascani,141962,0.54,0.357,0.301,0.378,0.361,0.14,0.86,2.46,414.75,381.5,1969-11-28
C-000181,Barbu Albu,vene@example.org,0232 489 964,CT,Constanta,Medgidia,834256,0.423,0.214,0.58,0.593,0.301,0.79,7.5,14.66,2.2,3.4,1955-01-21
C-000182,Sorana Ene,mitica37@example.net,0721 547 772,PH,Prahova,Campina,433134,0.574,0.342,0.305,0.376,0.412,0.28,0.42,0.98,119.91,102.01,1994-07-20
C-000183,Grațiela Dima,lpopescu@example.net,0722 080 100,AB,Alba,Aiud,869212,0.32,0.523,0.292,0.419,0.413,0.92,2.47,2.74,126.14,180.54,1972-09-30
C-000184,Sinică Ene,dinuadina@example.org,0757 750 997,BZB,Bucuresti,Sector 5,541530,0.766,0.316,0.236,0.345,0.377,0.23,1.76,1.68,541.06,333.13,1989-07-19
C-000185,Alina Aanei,astancu@example.org,0232 848 408,IS,Iasi,Iasi,602208,0.595,0.349,0.324,0.341,0.416,0.13,0.52,3.44,377.03,186.32,2000-01-08
C-000186,Ioana Diaconescu,puscasucecilia@example.org,0254 984 546,IF,Ilfov,Chitila,849972,0.453,0.328,0.323,0.328,0.35,0.48,4.07,2.43,507.93,103.4,1950-01-23
C-000187,Aristide Pop,sflorea@example.org,0268 101 666,SB,Sibiu,Medias,405406,0.35,0.562,0.36,0.398,0.474,0.23,4.95,18.0,503.24,305.49,1982-04-18
C-000188,Beatrice Toma,dobreanuta@example.com,0771 591 803,HD,Hunedoara,Petrosani,383446,0.367,0.533,0.331,0.375,0.39,0.44,3.51,2.65,545.49,55.94,1959-01-26
C-000189,Noemi Albu,voineaevanghelina@example.net,0742 025 039,MM,Maramures,Sighetu Marmatiei,378362,0.322,0.569,0.344,0.412,0.421,0.33,6.22,18.0,496.3,345.85,1954-06-30
C-000190,Cerasela Ioniță,stoicaghenadie@example.net,0785 856 218,BV,Brasov,Fagaras,253707,0.307,0.561,0.375,0.438,0.473,0.07,0.98,7.03,534.92,91.37,1995-05-31
C-000191,Aurica Diaconescu,manuela15@example.net,0788 996 504,TM,Timis,Timisoara,122300,0.451,0.387,0.306,0.423,0.353,0.21,0.21,1.03,168.6,267.84,1998-01-02
C-000192,Florian Ene,viorelnemes@example.com,0253 961 943,BZB,Bucuresti,Sector 3,399569,0.624,0.301,0.201,0.388,0.321,1.71,0.21,1.62,293.38,92.14,1993-03-18
C-000193,Clementina Gheorghiu,nemesdavid@example.net,0785 551 104,SV,Suceava,Falticeni,736803,0.398,0.445,0.355,0.484,0.355,0.09,7.5,10.64,355.41,291.48,1974-12-12
C-000194,Nidia Diaconescu,cristeaemanoil@example.com,0750 888 610,MM,Maramures,Baia Mare,526449,0.285,0.607,0.316,0.459,0.407,0.17,3.31,5.56,456.49,339.83,1950-10-13
C-000195,Manole Cristea,ysuciu@example.com,0785 046 618,BC,Bacau,Moinesti,610377,0.502,0.436,0.444,0.424,0.421,0.23,1.15,1.98,571.3,194.75,2006-04-14
C-000196,Mugur Pușcașu,voineamitica@example.org,0247 444 721,PH,Prahova,Campina,238767,0.551,0.459,0.27,0.381,0.419,0.21,0.18,1.23,150.32,73.27,1956-01-23
C-000197,Octaviana Nistor,marinabarbu@example.com,0262 379 937,BH,Bihor,Oradea,742124,0.417,0.382,0.297,0.423,0.37,0.24,2.48,1.59,593.99,343.24,1951-12-18
C-000198,Romina Aanei,stana96@example.com,0749 569 245,MH,Mehedinti,Drobeta-Turnu Severin,585250,0.208,0.167,0.316,0.243,0.201,0.09,1.17,2.88,250.97,18.54,1985-09-24
C-000199,Eric Manole,nistorlascar@example.com,0733 793 564,BR,Braila,Braila,499724,0.36,0.302,0.528,0.423,0.302,0.46,3.24,1.75,229.66,17.3,2000-03-31
C-000200,Victoria Diaconu,ldumitrescu@example.net,0253 807 374,AG,Arges,Pitesti,847554,0.455,0.458,0.402,0.371,0.343,0.6,7.5,13.27,435.6,267.97,2001-04-02
C-000201,Aurel Voinea,odima@example.com,0260 426 617,PH,Prahova,Sinaia,589508,0.466,0.385,0.259,0.38,0.367,0.07,0.29,2.42,479.1,169.29,1985-05-16
C-000202,Nicu Nistor,spreda@example.com,0746 058 911,DJ,Dolj,Craiova,517180,0.416,0.383,0.355,0.404,0.396,0.26,5.15,5.46,134.21,183.5,1997-01-04
C-000203,Visarion Tudor,dorintomescu@example.net,0235 965 610,BT,Botosani,Dorohoi,901483,0.389,0.458,0.423,0.344,0.415,0.05,0.56,4.89,355.1,30.37,1951-05-24
C-000204,Lucia Preda,lstancu@example.net,0743 375 679,BV,Brasov,Fagaras,468442,0.263,0.609,0.332,0.482,0.412,0.54,0.92,6.27,401.18,255.81,1991-09-01
C-000205,Teodora Ababei,sdiaconescu@example.com,0240 125 457,BZB,Bucuresti,Sector 1,211935,0.592,0.371,0.205,0.363,0.342,0.53,0.59,1.24,583.31,51.31,1998-01-20
C-000206,Ilie Popa,romulusdiaconescu@example.com,0735 751 401,BZB,Bucuresti,Sector 3,206337,0.689,0.345,0.201,0.354,0.368,0.07,1.28,1.4,599.68,32.77,1946-03-22
C-000207,Valentin Diaconescu,floreateofil@example.org,0740 258 673,BV,Brasov,Fagaras,527460,0.316,0.521,0.359,0.501,0.462,0.32,0.67,18.0,426.75,204.56,1998-12-21
C-000208,Simion Dochioiu,tomapanagachie@example.com,0233 937 966,CT,Constanta,Mangalia,217761,0.35,0.231,0.533,0.688,0.321,0.11,4.12,14.54,28.77,22.01,1944-12-26
C-000209,Leana Gheorghiu,stoicaaurelia@example.net,0253 553 714,BV,Brasov,Sacele,719643,0.325,0.537,0.393,0.478,0.428,0.05,1.47,1.72,213.72,230.89,1990-04-29
C-000210,Iosif Toma,naetabacu@example.com,0745 155 792,CT,Constanta,Constanta,328259,0.374,0.256,0.566,0.594,0.366,0.63,2.97,11.15,21.77,22.0,2000-01-22
C-000211,Remus Stănescu,voineacarolina@example.com,0245 341 252,MS,Mures,Targu Mures,547700,0.327,0.44,0.31,0.348,0.369,0.25,3.57,3.6,240.96,233.11,1979-06-12
C-000212,Beniamin Suciu,stoicamugur@example.com,0253 782 827,MM,Maramures,Baia Mare,657275,0.322,0.576,0.32,0.486,0.374,0.39,7.5,3.17,121.34,307.81,1964-05-04
C-000213,Iris Manole,dtabacu@example.com,0231 723 688,CT,Constanta,Medgidia,792403,0.447,0.27,0.662,0.56,0.372,0.06,5.47,5.08,14.75,14.7,1989-02-15
C-000214,Aurel Voinea,tnistor@example.com,0755 219 034,CT,Constanta,Medgidia,522209,0.357,0.233,0.692,0.618,0.337,0.08,2.99,18.0,18.92,1.12,1946-11-28
C-000215,Ludmila Stan,codrinapop@example.net,0732 788 191,BZ,Buzau,Ramnicul Sarat,450141,0.416,0.386,0.423,0.405,0.369,0.83,1.27,3.74,541.01,66.09,1962-11-30
C-000216,Lazăr Albu,nstan@example.com,0243 340 745,PH,Prahova,Sinaia,859398,0.542,0.414,0.3,0.362,0.336,0.24,1.25,3.34,274.44,195.03,2003-05-11
C-000217,Constantin Diaconu,eftimiemarcel@example.net,0725 629 233,GL,Galati,Galati,162233,0.384,0.401,0.492,0.363,0.427,0.14,0.42,4.41,396.58,7.42,1999-06-30
C-000218,Mitică Mazilescu,mgheorghiu@example.net,0251 544 948,CL,Calarasi,Oltenita,936903,0.354,0.367,0.515,0.431,0.331,0.11,6.8,18.0,123.45,10.37,2005-12-09
C-000219,Estera Nistor,gheorghiusofia@example.org,0738 232 536,CJ,Cluj,Cluj-Napoca,361516,0.45,0.483,0.25,0.427,0.404,0.37,0.16,2.46,236.93,124.42,1977-12-28
C-000220,Nichifor Toma,salomeanistor@example.com,0750 116 845,SB,Sibiu,Medias,830063,0.34,0.542,0.338,0.382,0.447,0.14,4.43,14.49,179.02,101.41,1975-08-17
C-000221,Sofia Stănescu,cristeavioleta@example.com,0723 518 636,IF,Ilfov,Voluntari,585812,0.422,0.37,0.397,0.367,0.392,0.06,7.4,18.0,483.99,169.32,2000-10-24
C-000222,Gabi Gheorghiu,inocentiumarin@example.net,0743 297 500,CT,Constanta,Constanta,130483,0.361,0.287,0.543,0.659,0.365,0.22,7.5,6.94,11.26,3.97,1951-06-17
C-000223,Alina Diaconu,oprearadu@example.org,0772 324 241,BZ,Buzau,Ramnicul Sarat,798684,0.38,0.348,0.325,0.422,0.354,0.21,3.35,18.0,130.02,99.77,1989-03-24
C-000224,Melania Cristea,dorianardelean@example.com,0726 436 110,BC,Bacau,Moinesti,530197,0.464,0.458,0.421,0.425,0.458,0.06,5.58,6.55,567.25,125.21,1959-03-17
C-000225,Cezara Dima,hene@example.net,0749 005 162,IS,Iasi,Pascani,229789,0.496,0.325,0.284,0.401,0.416,0.29,0.28,0.57,416.9,173.58,1977-03-11
C-000226,Magdalena Nemeș,diaconescuaurelia@example.com,0766 426 221,IF,Ilfov,Voluntari,831481,0.417,0.314,0.395,0.404,0.394,0.38,5.12,7.34,136.93,65.28,1980-10-13
C-000227,Rareș Tomescu,opreamarcel@example.net,0257 269 731,DB,Dambovita,Gaesti,328621,0.424,0.435,0.385,0.335,0.403,0.05,3.66,9.7,475.16,287.35,2005-09-11
C-000228,Evanghelina Diaconu,wnemes@example.com,0786 234 138,BV,Brasov,Fagaras,251257,0.328,0.632,0.318,0.496,0.448,0.1,2.26,3.38,576.14,135.4,1985-07-31
C-000229,Anca Tudor,darianapuscasu@example.net,0758 364 037,DB,Dambovita,Targoviste,218825,0.379,0.448,0.382,0.422,0.352,0.21,5.2,7.26,585.11,234.61,1970-12-11
C-000230,Marilena Popescu,hbarbu@example.org,0765 526 965,CJ,Cluj,Cluj-Napoca,346490,0.498,0.366,0.3,0.33,0.353,0.06,0.14,0.63,256.12,114.39,1981-11-11
C-000231,Eduard Barbu,stanescuaneta@example.org,0263 300 684,BZ,Buzau,Ramnicul Sarat,255963,0.432,0.454,0.335,0.427,0.386,0.4,1.93,17.57,248.39,68.95,1987-06-17
C-000232,Bucur Nistor,tomanicoleta@example.net,0725 241 418,PH,Prahova,Campina,127368,0.43,0.373,0.263,0.318,0.391,0.09,0.2,1.64,381.09,211.88,2007-05-09
C-000233,Francesca Stan,nechiforstanescu@example.net,0780 146 303,IS,Iasi,Pascani,222060,0.627,0.404,0.325,0.373,0.322,0.16,0.48,0.34,112.18,39.44,1950-07-20
C-000234,Dora Pop,dsuciu@example.com,0728 210 202,MS,Mures,Reghin,492796,0.305,0.565,0.339,0.406,0.414,0.09,0.78,2.8,86.48,190.59,1978-06-19
C-000235,Ioan Pușcașu,cleopatramocanu@example.org,0732 410 564,SJ,Salaj,Zalau,362704,0.409,0.464,0.359,0.389,0.414,0.12,0.53,4.86,206.19,165.67,1980-05-01
C-000236,Monica Stoica,popesculuminita@example.net,0765 079 252,DB,Dambovita,Targoviste,572200,0.446,0.375,0.377,0.357,0.411,0.16,2.15,16.61,284.21,42.16,1962-01-16
C-000237,Nae Voinea,enevladelina@example.net,021 003 0756,BN,Bistrita-Nasaud,Nasaud,134850,0.142,0.3,0.167,0.229,0.224,0.24,1.66,3.21,390.14,146.44,2007-04-22
C-000238,Ioana Albu,atomescu@example.org,0760 365 419,CT,Constanta,Mangalia,724639,0.418,0.223,0.614,0.671,0.301,0.07,2.76,8.03,14.19,23.9,1970-01-20
C-000239,Gheorghiță Voinea,dochioiudina@example.net,0235 617 445,CT,Constanta,Constanta,879647,0.451,0.254,0.569,0.633,0.355,1.67,5.04,7.93,29.25,1.68,1950-07-25
C-000240,Agripina Mocanu,ionescuvoicu@example.com,0733 937 597,SV,Suceava,Radauti,934236,0.32,0.442,0.388,0.453,0.363,0.11,3.75,7.42,348.27,123.13,1997-04-05
C-000241,Lică Florea,aaneinicusor@example.org,0259 850 506,IS,Iasi,Pascani,190730,0.576,0.334,0.326,0.325,0.352,0.28,0.1,2.0,527.6,156.64,2002-06-17
C-000242,Delia Eftimie,aflorea@example.com,0237 241 038,PH,Prahova,Ploiesti,462351,0.448,0.403,0.263,0.39,0.423,0.9,0.25,0.1,119.49,237.92,1972-10-16
C-000243,Denis Cristea,gdiaconescu@example.org,0723 619 906,CT,Constanta,Mangalia,390104,0.341,0.257,0.581,0.544,0.302,0.17,3.0,9.15,10.51,20.72,1989-10-06
C-000244,Margareta Ionescu,gabrielanistor@example.net,0733 557 431,SM,Satu Mare,Carei,603317,0.34,0.344,0.373,0.434,0.396,0.38,3.57,18.0,83.49,136.63,1958-06-24
C-000245,Nicușor Diaconescu,diaconescudorian@example.com,0752 561 853,SV,Suceava,Suceava,813717,0.38,0.47,0.346,0.494,0.409,0.21,4.79,2.62,509.89,366.35,1975-06-09
C-000246,Dorin Georgescu,cristeacipriana@example.net,0268 903 521,BZB,Bucuresti,Sector 2,607866,0.663,0.345,0.248,0.357,0.371,0.1,0.37,1.67,385.9,30.92,1993-01-28
C-000247,Valeria Nistor,rardelean@example.com,0263 206 788,VL,Valcea,Dragasani,649021,0.342,0.465,0.399,0.377,0.363,0.26,3.3,7.05,453.45,239.83,1961-09-08
C-000248,Dorian Diaconescu,diaconuagnos@example.org,0258 236 519,IS,Iasi,Iasi,828942,0.58,0.35,0.37,0.398,0.43,0.62,0.38,0.35,362.54,313.19,1984-07-27
C-000249,Cecilia Ababei,dumitrescusilvia@example.com,0246 151 070,IS,Iasi,Pascani,881414,0.486,0.362,0.326,0.367,0.331,0.2,0.35,0.74,326.21,90.82,1956-02-12
C-000250,Amza Popescu,nemestamara@example.com,0252 532 447,SJ,Salaj,Zalau,407273,0.408,0.413,0.334,0.359,0.353,0.59,3.2,1.47,329.64,399.13,2004-10-19
C-000251,Angela Tabacu,ptabacu@example.net,0267 768 701,BN,Bistrita-Nasaud,Nasaud,352335,0.166,0.333,0.178,0.214,0.226,0.85,0.62,0.28,449.76,216.46,1963-09-21
C-000252,Eugenia Nistor,tomescutitus@example.org,0726 806 578,BZB,Bucuresti,Sector 2,608959,0.611,0.371,0.246,0.388,0.348,0.25,0.54,0.38,247.61,173.2,1997-11-10
C-000253,Teea Stoica,ymanole@example.com,0253 059 304,TM,Timis,Sannicolau Mare,663765,0.487,0.429,0.24,0.432,0.381,0.79,0.79,1.32,485.27,138.26,1948-09-02
C-000254,Iulian Mazilescu,kene@example.org,0261 348 039,TM,Timis,Lugoj,610507,0.498,0.437,0.241,0.345,0.402,0.23,0.65,1.62,340.63,111.42,2002-04-15
C-000255,Valentina Dochioiu,florealadislau@example.net,0738 590 599,BZB,Bucuresti,Sector 6,421196,0.575,0.29,0.208,0.318,0.321,0.11,0.11,3.22,270.06,89.1,1954-05-09
C-000256,Francisc Stan,constantinapopescu@example.org,0241 039 308,CT,Constanta,Mangalia,462484,0.456,0.259,0.583,0.591,0.385,0.47,2.52,5.41,4.09,24.16,1977-03-18
C-000257,Speranța Tabacu,dimalucentiu@example.net,0252 500 292,MS,Mures,Reghin,336692,0.341,0.513,0.261,0.439,0.366,0.22,2.38,11.48,106.94,309.67,1997-05-18
C-000258,Ionică Mocanu,mocanutudora@example.net,0768 915 452,DB,Dambovita,Gaesti,919665,0.387,0.37,0.415,0.352,0.342,0.13,5.35,9.63,537.32,51.2,1955-05-27
C-000259,Teohari Popescu,ducustancu@example.net,0725 539 264,CS,Caras-Severin,Resita,405692,0.168,0.335,0.184,0.207,0.22,0.11,2.75,18.0,234.05,157.96,1994-08-19
C-000260,Elisabeta Dochioiu,stoicajanina@example.net,0234 295 939,TM,Timis,Timisoara,155523,0.585,0.379,0.281,0.373,0.303,0.1,0.31,2.94,260.97,382.35,1951-10-08
C-000261,Evelina Marin,floreaiasmina@example.com,0251 157 043,NT,Neamt,Roman,313942,0.362,0.431,0.386,0.395,0.43,0.4,1.3,4.41,539.34,120.3,1961-08-31
C-000262,Tinca Georgescu,aaneianaida@example.com,0749 626 765,MM,Maramures,Sighetu Marmatiei,833828,0.343,0.478,0.314,0.403,0.447,0.16,6.78,18.0,523.13,337.98,1981-11-03
C-000263,Daniela Popa,wtomescu@example.net,0258 271 040,SB,Sibiu,Sibiu,708691,0.354,0.622,0.323,0.443,0.427,0.49,7.5,1.4,449.0,310.06,1966-05-16
C-000264,Demetra Barbu,dorunemes@example.org,0734 181 599,BZB,Bucuresti,Sector 6,298106,0.757,0.332,0.23,0.315,0.4,0.12,0.61,1.94,525.38,218.98,2005-06-20
C-000265,Andrada Niță,suciupanait@example.org,0236 153 368,BH,Bihor,Oradea,872113,0.426,0.37,0.362,0.377,0.319,0.23,0.39,2.02,216.06,132.91,1993-10-26
C-000266,Vlaicu Ionescu,dorlidiaconescu@example.org,0768 987 205,BZB,Bucuresti,Sector 1,822895,0.607,0.373,0.213,0.307,0.324,0.21,0.53,1.75,568.73,385.67,1944-12-10
C-000267,Constantina Ionescu,mpopa@example.org,0233 324 171,PH,Prahova,Ploiesti,828157,0.548,0.435,0.299,0.371,0.328,0.93,0.14,0.59,352.9,373.31,1965-09-01
C-000268,Eduard Popescu,aristitatomescu@example.net,0785 256 527,BZB,Bucuresti,Sector 5,108398,0.6,0.31,0.238,0.321,0.332,0.12,0.77,0.93,295.95,131.19,1947-09-20
C-000269,Cornel Pop,dochiagheorghiu@example.net,0237 211 586,AB,Alba,Alba Iulia,507630,0.296,0.519,0.294,0.364,0.381,0.34,5.23,14.72,373.32,52.79,1996-02-28
C-000270,Ludovic Ardelean,ioan68@example.net,0753 937 416,GJ,Gorj,Motru,669593,0.372,0.416,0.35,0.37,0.413,0.24,1.87,18.0,220.79,151.3,2006-02-12
C-000271,Gheorghiță Stoica,rstoica@example.net,0248 172 233,BZB,Bucuresti,Sector 5,356961,0.7,0.323,0.233,0.341,0.347,0.19,1.19,0.68,434.93,267.81,1953-04-09
C-000272,Bucur Cristea,laura29@example.com,0786 116 868,PH,Prahova,Ploiesti,564023,0.516,0.455,0.301,0.374,0.398,0.21,0.86,1.79,394.01,111.36,1966-11-16
C-000273,Ilarion Pop,tabacurada@example.net,0770 162 299,TM,Timis,Timisoara,898729,0.515,0.425,0.24,0.396,0.3,0.08,0.22,1.63,402.46,202.81,1984-05-02
C-000274,Denisa Stoica,ionescunicoleta@example.com,0784 467 997,DJ,Dolj,Bailesti,286143,0.387,0.309,0.332,0.431,0.341,0.66,1.78,18.0,450.7,201.54,1947-03-27
C-000275,Octaviana Nistor,tabacunicolae@example.org,0768 530 745,BZB,Bucuresti,Sector 1,560928,0.582,0.372,0.249,0.395,0.324,0.32,0.42,2.3,241.75,178.02,1946-01-22
C-000276,Romanița Ioniță,matildavoinea@example.org,0259 247 546,BT,Botosani,Botosani,194307,0.363,0.402,0.41,0.425,0.404,1.04,1.35,8.26,345.88,205.58,1985-11-07
C-000277,Isabela Oprea,nistorsebastian@example.net,0766 082 148,VS,Vaslui,Barlad,448404,0.411,0.363,0.353,0.377,0.38,0.22,0.81,3.08,359.04,336.6,1972-02-19
C-000278,Ion Stoica,dochioiudaciana@example.org,0237 307 053,BV,Brasov,Fagaras,645701,0.337,0.606,0.359,0.476,0.387,0.15,7.5,2.95,179.26,255.07,1963-04-30
C-000279,Dorinel Preda,serban10@example.org,0766 797 279,BR,Braila,Braila,547381,0.446,0.32,0.417,0.445,0.329,0.36,0.71,1.79,388.54,24.74,1982-03-15
C-000280,Teea Dobre,zamfiracristea@example.com,0233 602 933,BZB,Bucuresti,Sector 5,195402,0.654,0.307,0.2,0.37,0.326,0.49,0.15,0.84,154.54,382.92,1988-09-26
C-000281,Lelia Gheorghiu,horea00@example.com,0246 290 349,BV,Brasov,Sacele,569697,0.273,0.524,0.319,0.412,0.401,0.12,1.94,3.27,201.8,167.67,1999-06-21
C-000282,Titus Gheorghiu,zenobia57@example.com,0257 748 969,BC,Bacau,Onesti,298117,0.446,0.459,0.46,0.458,0.391,0.1,5.1,5.61,315.66,155.68,1951-08-24
C-000283,Haralambie Tudor,vlaicutomescu@example.net,0727 441 715,BR,Braila,Braila,610102,0.426,0.335,0.525,0.369,0.354,0.38,2.31,3.57,169.63,23.31,1963-07-02
C-000284,Ofelia Georgescu,crinadinu@example.net,0780 309 652,AG,Arges,Pitesti,391812,0.408,0.406,0.347,0.37,0.329,0.32,1.32,13.12,572.38,271.23,1993-10-07
C-000285,Vincențiu Popescu,elizanistor@example.com,0785 099 353,PH,Prahova,Sinaia,290031,0.497,0.449,0.301,0.335,0.391,0.07,0.58,2.68,507.21,193.68,1991-05-22
C-000286,Vasilica Preda,codrutatudor@example.net,0253 417 248,SV,Suceava,Falticeni,407672,0.327,0.564,0.365,0.402,0.384,0.31,6.46,2.89,521.82,138.42,1996-08-07
